dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
wisconsin,BundleSheaf,false,2,2,epoch-1,1,6,degree,0.6425625936163136
wisconsin,BundleSheaf,false,2,2,epoch-1,2,6,degree,0.488552840907881
wisconsin,BundleSheaf,false,2,2,epoch-1,0,6,betweenness,-0.18865728758179148
wisconsin,BundleSheaf,false,2,2,epoch-1,1,6,betweenness,0.5323394192716487
wisconsin,BundleSheaf,false,2,2,epoch-1,2,6,betweenness,0.46848218972368694
wisconsin,BundleSheaf,false,2,2,epoch-1,0,6,confidence,-0.03330340222421628
wisconsin,BundleSheaf,false,2,2,epoch-1,1,6,confidence,0.28298479395833975
wisconsin,BundleSheaf,false,2,2,epoch-1,2,6,confidence,0.8391317314602402
wisconsin,BundleSheaf,false,2,2,epoch-1,0,6,saliency,0.039119384146409114
wisconsin,BundleSheaf,false,2,2,epoch-1,1,6,saliency,0.3345378492911363
wisconsin,BundleSheaf,false,2,2,epoch-1,2,6,saliency,0.8456268985975327
wisconsin,BundleSheaf,false,2,2,epoch-1,0,6,cohens_d_train,0.38045734
wisconsin,BundleSheaf,false,2,2,epoch-1,1,6,cohens_d_train,0.20772627
wisconsin,BundleSheaf,false,2,2,epoch-1,2,6,cohens_d_train,0.14717463
wisconsin,BundleSheaf,false,2,2,epoch-1,0,6,cohens_d_test,0.98010325
wisconsin,BundleSheaf,false,2,2,epoch-1,1,6,cohens_d_test,0.4124008
wisconsin,BundleSheaf,false,2,2,epoch-1,2,6,cohens_d_test,0.08434604
wisconsin,BundleSheaf,false,2,2,epoch-1,0,7,degree,-0.1685295573414857
wisconsin,BundleSheaf,false,2,2,epoch-1,1,7,degree,0.5219066489034826
wisconsin,BundleSheaf,false,2,2,epoch-1,2,7,degree,0.4762170391164938
wisconsin,BundleSheaf,false,2,2,epoch-1,0,7,betweenness,-0.19180754283773147
wisconsin,BundleSheaf,false,2,2,epoch-1,1,7,betweenness,0.4111689025139939
wisconsin,BundleSheaf,false,2,2,epoch-1,2,7,betweenness,0.5008650051851046
wisconsin,BundleSheaf,false,2,2,epoch-1,0,7,confidence,0.14677724922476154
wisconsin,BundleSheaf,false,2,2,epoch-1,1,7,confidence,0.10875853111687767
wisconsin,BundleSheaf,false,2,2,epoch-1,2,7,confidence,0.7689975919166854
wisconsin,BundleSheaf,false,2,2,epoch-1,0,7,saliency,0.14075637346584222
wisconsin,BundleSheaf,false,2,2,epoch-1,1,7,saliency,0.21719871644800473
